belief,policy,budget,room_change_cost,day_index,n,task_accuracy,belief_accuracy,senses_per_question,cost_per_question
LastObservation,ResolvableMassSense_best,24,1,15,900,0.578889,0.566221,0.165556,0.255556
LastObservation,ResolvableMassSense_best,24,1,16,900,0.577778,0.552731,0.183333,0.265556
LastObservation,ResolvableMassSense_best,24,1,17,900,0.597778,0.573073,0.162222,0.238889
LastObservation,ResolvableMassSense_best,24,1,18,900,0.575556,0.544448,0.171111,0.242222
LastObservation,ResolvableMassSense_best,24,1,19,900,0.676667,0.662637,0.17,0.247778
LastObservation,ResolvableMassSense_best,24,1,20,900,0.743333,0.726479,0.144444,0.215556
LastObservation,ResolvableMassSense_best,24,1,21,900,0.618889,0.563671,0.185556,0.264444
LastObservation,ResolvableMassSense_best,24,1,22,900,0.606667,0.569553,0.16,0.238889
LastObservation,ResolvableMassSense_best,24,1,23,900,0.587778,0.564211,0.188889,0.265556
LastObservation,ResolvableMassSense_best,24,1,24,900,0.56,0.560336,0.171111,0.248889
LastObservation,ResolvableMassSense_best,24,1,25,900,0.578889,0.543486,0.183333,0.265556
LastObservation,ResolvableMassSense_best,24,1,26,900,0.656667,0.6545,0.173333,0.258889
LastObservation,ResolvableMassSense_best,24,1,27,900,0.717778,0.717116,0.154444,0.226667
LastObservation,ResolvableMassSense_best,24,2,3,900,0.625556,0.611636,0.153333,0.264444
LastObservation,ResolvableMassSense_best,24,2,4,900,0.584444,0.543157,0.137778,0.264444
LastObservation,ResolvableMassSense_best,24,2,5,900,0.675556,0.654508,0.118889,0.241111
LastObservation,ResolvableMassSense_best,24,2,6,900,0.735556,0.720676,0.116667,0.225556
LastObservation,ResolvableMassSense_best,24,2,7,900,0.577778,0.558708,0.136667,0.256667
LastObservation,ResolvableMassSense_best,24,2,8,900,0.588889,0.573662,0.154444,0.263333
LastObservation,ResolvableMassSense_best,24,2,9,900,0.604444,0.585146,0.14,0.262222
LastObservation,ResolvableMassSense_best,24,2,10,900,0.6,0.581824,0.133333,0.257778
LastObservation,ResolvableMassSense_best,24,2,11,900,0.616667,0.58694,0.133333,0.253333
LastObservation,ResolvableMassSense_best,24,2,12,900,0.716667,0.6983,0.13,0.245556
LastObservation,ResolvableMassSense_best,24,2,13,900,0.727778,0.716718,0.136667,0.25
LastObservation,ResolvableMassSense_best,24,2,14,900,0.597778,0.575851,0.16,0.264444
LastObservation,ResolvableMassSense_best,24,2,15,900,0.548889,0.551236,0.125556,0.25
LastObservation,ResolvableMassSense_best,24,2,16,900,0.562222,0.538411,0.142222,0.262222
LastObservation,ResolvableMassSense_best,24,2,17,900,0.565556,0.558343,0.122222,0.24
LastObservation,ResolvableMassSense_best,24,2,18,900,0.56,0.532192,0.135556,0.242222
LastObservation,ResolvableMassSense_best,24,2,19,900,0.673333,0.657328,0.132222,0.245556
LastObservation,ResolvableMassSense_best,24,2,20,900,0.731111,0.712842,0.126667,0.224444
LastObservation,ResolvableMassSense_best,24,2,21,900,0.601111,0.554349,0.16,0.264444
LastObservation,ResolvableMassSense_best,24,2,22,900,0.585556,0.557299,0.142222,0.251111
LastObservation,ResolvableMassSense_best,24,2,23,900,0.575556,0.559187,0.147778,0.265556
LastObservation,ResolvableMassSense_best,24,2,24,900,0.546667,0.550592,0.137778,0.251111
LastObservation,ResolvableMassSense_best,24,2,25,900,0.555556,0.530652,0.154444,0.265556
LastObservation,ResolvableMassSense_best,24,2,26,900,0.655556,0.65822,0.138889,0.261111
LastObservation,ResolvableMassSense_best,24,2,27,900,0.697778,0.714093,0.122222,0.224444
LastObservation,ResolvableMassSense_best,90,0,3,900,0.818889,0.713954,0.936667,0.936667
LastObservation,ResolvableMassSense_best,90,0,4,900,0.798889,0.638762,0.855556,0.855556
LastObservation,ResolvableMassSense_best,90,0,5,900,0.807778,0.76397,0.653333,0.653333
LastObservation,ResolvableMassSense_best,90,0,6,900,0.814444,0.784852,0.536667,0.536667
LastObservation,ResolvableMassSense_best,90,0,7,900,0.775556,0.651163,0.843333,0.843333
LastObservation,ResolvableMassSense_best,90,0,8,900,0.791111,0.676112,0.898889,0.898889
LastObservation,ResolvableMassSense_best,90,0,9,900,0.822222,0.687852,0.814444,0.814444
LastObservation,ResolvableMassSense_best,90,0,10,900,0.806667,0.677871,0.804444,0.804444
LastObservation,ResolvableMassSense_best,90,0,11,900,0.813333,0.675246,0.916667,0.916667
LastObservation,ResolvableMassSense_best,90,0,12,900,0.836667,0.807968,0.556667,0.556667
LastObservation,ResolvableMassSense_best,90,0,13,900,0.851111,0.822788,0.552222,0.552222
LastObservation,ResolvableMassSense_best,90,0,14,900,0.803333,0.649576,0.818889,0.818889
LastObservation,ResolvableMassSense_best,90,0,15,900,0.781111,0.659425,0.923333,0.923333
LastObservation,ResolvableMassSense_best,90,0,16,900,0.784444,0.642032,0.903333,0.903333
LastObservation,ResolvableMassSense_best,90,0,17,900,0.831111,0.673765,0.904444,0.904444
LastObservation,ResolvableMassSense_best,90,0,18,900,0.79,0.640891,0.884444,0.884444
LastObservation,ResolvableMassSense_best,90,0,19,900,0.804444,0.753473,0.698889,0.698889
LastObservation,ResolvableMassSense_best,90,0,20,900,0.822222,0.78649,0.413333,0.413333
LastObservation,ResolvableMassSense_best,90,0,21,900,0.808889,0.638533,0.857778,0.857778
LastObservation,ResolvableMassSense_best,90,0,22,900,0.826667,0.678734,0.916667,0.916667
LastObservation,ResolvableMassSense_best,90,0,23,900,0.752222,0.643685,0.78,0.78
LastObservation,ResolvableMassSense_best,90,0,24,900,0.785556,0.665391,0.887778,0.887778
LastObservation,ResolvableMassSense_best,90,0,25,900,0.793333,0.640918,0.908889,0.908889
LastObservation,ResolvableMassSense_best,90,0,26,900,0.812222,0.774894,0.781111,0.781111
LastObservation,ResolvableMassSense_best,90,0,27,900,0.815556,0.775531,0.47,0.47
LastObservation,ResolvableMassSense_best,90,0.25,3,900,0.795556,0.697827,0.826667,0.956667
LastObservation,ResolvableMassSense_best,90,0.25,4,900,0.748889,0.624154,0.787778,0.913611
LastObservation,ResolvableMassSense_best,90,0.25,5,900,0.804444,0.760098,0.641111,0.743056
LastObservation,ResolvableMassSense_best,90,0.25,6,900,0.81,0.780707,0.514444,0.597222
LastObservation,ResolvableMassSense_best,90,0.25,7,900,0.76,0.636341,0.786667,0.916667
LastObservation,ResolvableMassSense_best,90,0.25,8,900,0.76,0.66184,0.79,0.926111
LastObservation,ResolvableMassSense_best,90,0.25,9,900,0.788889,0.66742,0.698889,0.811389
LastObservation,ResolvableMassSense_best,90,0.25,10,900,0.782222,0.664252,0.775556,0.898889
LastObservation,ResolvableMassSense_best,90,0.25,11,900,0.806667,0.659353,0.804444,0.942222
LastObservation,ResolvableMassSense_best,90,0.25,12,900,0.838889,0.80789,0.636667,0.746389
LastObservation,ResolvableMassSense_best,90,0.25,13,900,0.841111,0.809422,0.51,0.590556
LastObservation,ResolvableMassSense_best,90,0.25,14,900,0.76,0.639092,0.723333,0.848056
LastObservation,ResolvableMassSense_best,90,0.25,15,900,0.755556,0.645391,0.84,0.980278
LastObservation,ResolvableMassSense_best,90,0.25,16,900,0.766667,0.628316,0.834444,0.977222
LastObservation,ResolvableMassSense_best,90,0.25,17,900,0.78,0.65212,0.797778,0.930278
LastObservation,ResolvableMassSense_best,90,0.25,18,900,0.735556,0.621859,0.756667,0.881389
LastObservation,ResolvableMassSense_best,90,0.25,19,900,0.784444,0.74262,0.653333,0.763056
LastObservation,ResolvableMassSense_best,90,0.25,20,900,0.822222,0.779603,0.371111,0.431944
LastObservation,ResolvableMassSense_best,90,0.25,21,900,0.762222,0.628128,0.748889,0.872222
LastObservation,ResolvableMassSense_best,90,0.25,22,900,0.784444,0.655275,0.805556,0.943333
LastObservation,ResolvableMassSense_best,90,0.25,23,900,0.747778,0.632339,0.744444,0.861111
LastObservation,ResolvableMassSense_best,90,0.25,24,900,0.744444,0.644666,0.778889,0.903889
LastObservation,ResolvableMassSense_best,90,0.25,25,900,0.765556,0.625881,0.782222,0.914722
LastObservation,ResolvableMassSense_best,90,0.25,26,900,0.768889,0.737769,0.632222,0.729444
LastObservation,ResolvableMassSense_best,90,0.25,27,900,0.785556,0.763747,0.477778,0.555556
LastObservation,ResolvableMassSense_best,90,0.5,3,900,0.78,0.691427,0.753333,0.983333
LastObservation,ResolvableMassSense_best,90,0.5,4,900,0.738889,0.624127,0.713333,0.933333
LastObservation,ResolvableMassSense_best,90,0.5,5,900,0.802222,0.75848,0.602222,0.79
LastObservation,ResolvableMassSense_best,90,0.5,6,900,0.797778,0.77507,0.477778,0.626111
LastObservation,ResolvableMassSense_best,90,0.5,7,900,0.746667,0.633269,0.697778,0.927778
LastObservation,ResolvableMassSense_best,90,0.5,8,900,0.738889,0.655825,0.711111,0.949444
LastObservation,ResolvableMassSense_best,90,0.5,9,900,0.772222,0.656938,0.66,0.873889
LastObservation,ResolvableMassSense_best,90,0.5,10,900,0.757778,0.65599,0.706667,0.926111
LastObservation,ResolvableMassSense_best,90,0.5,11,900,0.774444,0.649873,0.721111,0.957778
LastObservation,ResolvableMassSense_best,90,0.5,12,900,0.836667,0.804522,0.61,0.814444
LastObservation,ResolvableMassSense_best,90,0.5,13,900,0.843333,0.807901,0.453333,0.597778
LastObservation,ResolvableMassSense_best,90,0.5,14,900,0.745556,0.628819,0.663333,0.881667
LastObservation,ResolvableMassSense_best,90,0.5,15,900,0.725556,0.634974,0.717778,0.955
LastObservation,ResolvableMassSense_best,90,0.5,16,900,0.75,0.622631,0.737778,0.988889
LastObservation,ResolvableMassSense_best,90,0.5,17,900,0.745556,0.648011,0.678889,0.893889
LastObservation,ResolvableMassSense_best,90,0.5,18,900,0.716667,0.610141,0.681111,0.9
LastObservation,ResolvableMassSense_best,90,0.5,19,900,0.782222,0.733232,0.644444,0.847778
LastObservation,ResolvableMassSense_best,90,0.5,20,900,0.82,0.76966,0.425556,0.565556
LastObservation,ResolvableMassSense_best,90,0.5,21,900,0.737778,0.614644,0.67,0.89
LastObservation,ResolvableMassSense_best,90,0.5,22,900,0.761111,0.646193,0.723333,0.966667
LastObservation,ResolvableMassSense_best,90,0.5,23,900,0.725556,0.625908,0.678889,0.893333
LastObservation,ResolvableMassSense_best,90,0.5,24,900,0.73,0.63848,0.701111,0.924444
LastObservation,ResolvableMassSense_best,90,0.5,25,900,0.725556,0.610853,0.705556,0.936111
LastObservation,ResolvableMassSense_best,90,0.5,26,900,0.773333,0.739775,0.643333,0.845
LastObservation,ResolvableMassSense_best,90,0.5,27,900,0.793333,0.760688,0.475556,0.628889
LastObservation,ResolvableMassSense_best,90,1,3,900,0.761111,0.680649,0.633333,1.0
LastObservation,ResolvableMassSense_best,90,1,4,900,0.705556,0.607907,0.586667,0.941111
LastObservation,ResolvableMassSense_best,90,1,5,900,0.764444,0.722115,0.537778,0.856667
LastObservation,ResolvableMassSense_best,90,1,6,900,0.787778,0.76511,0.464444,0.738889
LastObservation,ResolvableMassSense_best,90,1,7,900,0.691111,0.627362,0.575556,0.928889
LastObservation,ResolvableMassSense_best,90,1,8,900,0.701111,0.636685,0.586667,0.964444
LastObservation,ResolvableMassSense_best,90,1,9,900,0.731111,0.644294,0.575556,0.932222
LastObservation,ResolvableMassSense_best,90,1,10,900,0.711111,0.641618,0.571111,0.906667
LastObservation,ResolvableMassSense_best,90,1,11,900,0.738889,0.636878,0.603333,0.973333
LastObservation,ResolvableMassSense_best,90,1,12,900,0.805556,0.782543,0.532222,0.876667
LastObservation,ResolvableMassSense_best,90,1,13,900,0.813333,0.789175,0.448889,0.736667
LastObservation,ResolvableMassSense_best,90,1,14,900,0.718889,0.618717,0.575556,0.936667
LastObservation,ResolvableMassSense_best,90,1,15,900,0.705556,0.627668,0.616667,1.0
LastObservation,ResolvableMassSense_best,90,1,16,900,0.691111,0.607077,0.594444,0.998889
LastObservation,ResolvableMassSense_best,90,1,17,900,0.704444,0.619609,0.603333,0.956667
LastObservation,ResolvableMassSense_best,90,1,18,900,0.684444,0.602648,0.562222,0.902222
LastObservation,ResolvableMassSense_best,90,1,19,900,0.77,0.730811,0.572222,0.95
LastObservation,ResolvableMassSense_best,90,1,20,900,0.803333,0.769969,0.358889,0.598889
LastObservation,ResolvableMassSense_best,90,1,21,900,0.698889,0.603566,0.57,0.93
LastObservation,ResolvableMassSense_best,90,1,22,900,0.715556,0.62443,0.6,0.998889
LastObservation,ResolvableMassSense_best,90,1,23,900,0.702222,0.619065,0.618889,0.975556
LastObservation,ResolvableMassSense_best,90,1,24,900,0.704444,0.635966,0.608889,0.985556
LastObservation,ResolvableMassSense_best,90,1,25,900,0.68,0.595407,0.591111,0.946667
LastObservation,ResolvableMassSense_best,90,1,26,900,0.772222,0.737493,0.577778,0.932222
LastObservation,ResolvableMassSense_best,90,1,27,900,0.772222,0.763704,0.43,0.683333
LastObservation,ResolvableMassSense_best,90,2,3,900,0.721111,0.669407,0.481111,0.998889
LastObservation,ResolvableMassSense_best,90,2,4,900,0.667778,0.594584,0.455556,0.984444
LastObservation,ResolvableMassSense_best,90,2,5,900,0.744444,0.699509,0.415556,0.871111
LastObservation,ResolvableMassSense_best,90,2,6,900,0.772222,0.749919,0.403333,0.894444
LastObservation,ResolvableMassSense_best,90,2,7,900,0.662222,0.602007,0.445556,0.958889
LastObservation,ResolvableMassSense_best,90,2,8,900,0.663333,0.622432,0.461111,0.987778
LastObservation,ResolvableMassSense_best,90,2,9,900,0.681111,0.634969,0.432222,0.978889
LastObservation,ResolvableMassSense_best,90,2,10,900,0.672222,0.6181,0.447778,0.941111
LastObservation,ResolvableMassSense_best,90,2,11,900,0.686667,0.612178,0.467778,0.994444
LastObservation,ResolvableMassSense_best,90,2,12,900,0.774444,0.757573,0.391111,0.831111
LastObservation,ResolvableMassSense_best,90,2,13,900,0.8,0.785279,0.404444,0.868889
LastObservation,ResolvableMassSense_best,90,2,14,900,0.658889,0.59328,0.427778,0.925556
LastObservation,ResolvableMassSense_best,90,2,15,900,0.662222,0.610243,0.473333,1.0
LastObservation,ResolvableMassSense_best,90,2,16,900,0.653333,0.594459,0.457778,1.0
LastObservation,ResolvableMassSense_best,90,2,17,900,0.646667,0.595419,0.444444,0.953333
LastObservation,ResolvableMassSense_best,90,2,18,900,0.637778,0.585379,0.418889,0.903333
LastObservation,ResolvableMassSense_best,90,2,19,900,0.737778,0.713524,0.443333,0.95
LastObservation,ResolvableMassSense_best,90,2,20,900,0.79,0.751355,0.338889,0.732222
LastObservation,ResolvableMassSense_best,90,2,21,900,0.645556,0.598261,0.414444,0.947778
LastObservation,ResolvableMassSense_best,90,2,22,900,0.678889,0.60898,0.468889,1.0
LastObservation,ResolvableMassSense_best,90,2,23,900,0.656667,0.609265,0.471111,1.0
LastObservation,ResolvableMassSense_best,90,2,24,900,0.662222,0.612631,0.472222,0.996667
LastObservation,ResolvableMassSense_best,90,2,25,900,0.654444,0.591851,0.451111,0.968889
LastObservation,ResolvableMassSense_best,90,2,26,900,0.715556,0.692732,0.446667,0.948889
LastObservation,ResolvableMassSense_best,90,2,27,900,0.77,0.754388,0.385556,0.832222
LastObservation,SequentialSearch,24,0,3,900,0.642222,0.640682,0.266667,0.266667
LastObservation,SequentialSearch,24,0,4,900,0.613333,0.573606,0.266667,0.266667
LastObservation,SequentialSearch,24,0,5,900,0.686667,0.662109,0.266667,0.266667
LastObservation,SequentialSearch,24,0,6,900,0.748889,0.737247,0.266667,0.266667
LastObservation,SequentialSearch,24,0,7,900,0.594444,0.586433,0.266667,0.266667
LastObservation,SequentialSearch,24,0,8,900,0.601111,0.594546,0.266667,0.266667
LastObservation,SequentialSearch,24,0,9,900,0.624444,0.605597,0.266667,0.266667
LastObservation,SequentialSearch,24,0,10,900,0.627778,0.602444,0.266667,0.266667
LastObservation,SequentialSearch,24,0,11,900,0.652222,0.609367,0.266667,0.266667
LastObservation,SequentialSearch,24,0,12,900,0.726667,0.726813,0.266667,0.266667
LastObservation,SequentialSearch,24,0,13,900,0.754444,0.737056,0.266667,0.266667
LastObservation,SequentialSearch,24,0,14,900,0.594444,0.579615,0.266667,0.266667
LastObservation,SequentialSearch,24,0,15,900,0.576667,0.569364,0.266667,0.266667
LastObservation,SequentialSearch,24,0,16,900,0.59,0.570336,0.266667,0.266667
LastObservation,SequentialSearch,24,0,17,900,0.595556,0.575892,0.266667,0.266667
LastObservation,SequentialSearch,24,0,18,900,0.592222,0.577096,0.266667,0.266667
LastObservation,SequentialSearch,24,0,19,900,0.695556,0.694939,0.266667,0.266667
LastObservation,SequentialSearch,24,0,20,900,0.758889,0.731487,0.266667,0.266667
LastObservation,SequentialSearch,24,0,21,900,0.582222,0.568634,0.266667,0.266667
LastObservation,SequentialSearch,24,0,22,900,0.603333,0.579778,0.266667,0.266667
LastObservation,SequentialSearch,24,0,23,900,0.6,0.58485,0.266667,0.266667
LastObservation,SequentialSearch,24,0,24,900,0.586667,0.589812,0.266667,0.266667
LastObservation,SequentialSearch,24,0,25,900,0.588889,0.578662,0.266667,0.266667
LastObservation,SequentialSearch,24,0,26,900,0.676667,0.669172,0.266667,0.266667
LastObservation,SequentialSearch,24,0,27,900,0.724444,0.72969,0.266667,0.266667
LastObservation,SequentialSearch,24,0.25,3,900,0.64,0.637441,0.23,0.263056
LastObservation,SequentialSearch,24,0.25,4,900,0.601111,0.560002,0.228889,0.263889
LastObservation,SequentialSearch,24,0.25,5,900,0.683333,0.659861,0.226667,0.260556
LastObservation,SequentialSearch,24,0.25,6,900,0.743333,0.73277,0.232222,0.263889
LastObservation,SequentialSearch,24,0.25,7,900,0.584444,0.575834,0.226667,0.261667
LastObservation,SequentialSearch,24,0.25,8,900,0.594444,0.583614,0.231111,0.263611
LastObservation,SequentialSearch,24,0.25,9,900,0.627778,0.604369,0.224444,0.2625
LastObservation,SequentialSearch,24,0.25,10,900,0.603333,0.58795,0.228889,0.264722
LastObservation,SequentialSearch,24,0.25,11,900,0.633333,0.601239,0.231111,0.260278
LastObservation,SequentialSearch,24,0.25,12,900,0.724444,0.729223,0.226667,0.263056
LastObservation,SequentialSearch,24,0.25,13,900,0.745556,0.733309,0.226667,0.264444
LastObservation,SequentialSearch,24,0.25,14,900,0.592222,0.578836,0.226667,0.261944
LastObservation,SequentialSearch,24,0.25,15,900,0.568889,0.563087,0.228889,0.261667
LastObservation,SequentialSearch,24,0.25,16,900,0.578889,0.567786,0.225556,0.262222
LastObservation,SequentialSearch,24,0.25,17,900,0.585556,0.570474,0.228889,0.263056
LastObservation,SequentialSearch,24,0.25,18,900,0.581111,0.56974,0.23,0.263333
LastObservation,SequentialSearch,24,0.25,19,900,0.686667,0.690126,0.228889,0.263611
LastObservation,SequentialSearch,24,0.25,20,900,0.746667,0.725337,0.226667,0.260278
LastObservation,SequentialSearch,24,0.25,21,900,0.582222,0.564046,0.228889,0.2625
LastObservation,SequentialSearch,24,0.25,22,900,0.595556,0.576154,0.235556,0.264444
LastObservation,SequentialSearch,24,0.25,23,900,0.586667,0.578145,0.232222,0.262222
LastObservation,SequentialSearch,24,0.25,24,900,0.585556,0.587247,0.232222,0.263333
LastObservation,SequentialSearch,24,0.25,25,900,0.578889,0.567773,0.231111,0.263889
LastObservation,SequentialSearch,24,0.25,26,900,0.666667,0.660257,0.232222,0.264167
LastObservation,SequentialSearch,24,0.25,27,900,0.706667,0.716156,0.224444,0.261389
LastObservation,SequentialSearch,24,0.5,3,900,0.636667,0.63311,0.203333,0.264444
LastObservation,SequentialSearch,24,0.5,4,900,0.597778,0.562305,0.205556,0.265556
LastObservation,SequentialSearch,24,0.5,5,900,0.673333,0.658067,0.205556,0.264444
LastObservation,SequentialSearch,24,0.5,6,900,0.733333,0.724927,0.212222,0.263889
LastObservation,SequentialSearch,24,0.5,7,900,0.577778,0.569113,0.198889,0.263889
LastObservation,SequentialSearch,24,0.5,8,900,0.591111,0.581828,0.21,0.266111
LastObservation,SequentialSearch,24,0.5,9,900,0.618889,0.596598,0.197778,0.263889
LastObservation,SequentialSearch,24,0.5,10,900,0.603333,0.590216,0.196667,0.264444
LastObservation,SequentialSearch,24,0.5,11,900,0.627778,0.597452,0.207778,0.264444
LastObservation,SequentialSearch,24,0.5,12,900,0.715556,0.719076,0.203333,0.265
LastObservation,SequentialSearch,24,0.5,13,900,0.745556,0.734513,0.2,0.262778
LastObservation,SequentialSearch,24,0.5,14,900,0.583333,0.572464,0.204444,0.264444
LastObservation,SequentialSearch,24,0.5,15,900,0.571111,0.562923,0.204444,0.264444
LastObservation,SequentialSearch,24,0.5,16,900,0.575556,0.560422,0.201111,0.263333
LastObservation,SequentialSearch,24,0.5,17,900,0.576667,0.565357,0.2,0.265
LastObservation,SequentialSearch,24,0.5,18,900,0.572222,0.558886,0.202222,0.264444
LastObservation,SequentialSearch,24,0.5,19,900,0.685556,0.686968,0.202222,0.263333
LastObservation,SequentialSearch,24,0.5,20,900,0.75,0.725274,0.203333,0.263889
LastObservation,SequentialSearch,24,0.5,21,900,0.573333,0.554907,0.201111,0.265
LastObservation,SequentialSearch,24,0.5,22,900,0.592222,0.574744,0.213333,0.264444
LastObservation,SequentialSearch,24,0.5,23,900,0.582222,0.57708,0.206667,0.264444
LastObservation,SequentialSearch,24,0.5,24,900,0.58,0.58338,0.208889,0.264444
LastObservation,SequentialSearch,24,0.5,25,900,0.564444,0.555758,0.203333,0.263889
LastObservation,SequentialSearch,24,0.5,26,900,0.651111,0.655738,0.206667,0.263333
