agent,belief,policy,budget_per_day,stratum_type,stratum,n_questions,task_accuracy,belief_accuracy,attention_gap,mean_budget_per_question,mean_budget_per_day
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,9,90,0.7666666666666667,0.7705882352941177,-0.0039215686274509665,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,10,90,0.8666666666666667,0.8209150326797385,0.045751633986928164,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,11,90,0.7444444444444445,0.7437908496732026,0.0006535947712418277,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,12,90,0.6111111111111112,0.6045751633986928,0.0065359477124183885,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,13,90,0.8777777777777778,0.8274509803921568,0.05032679738562096,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,14,90,0.8444444444444444,0.8444444444444444,0.0,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,15,90,0.6888888888888889,0.707843137254902,-0.018954248366013116,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,16,90,0.7555555555555555,0.7784313725490196,-0.022875816993464082,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,17,90,0.8,0.7516339869281046,0.048366013071895475,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,18,90,0.7,0.7437908496732026,-0.04379084967320268,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,19,90,0.7444444444444445,0.7202614379084967,0.024183006535947738,0.26666666666666666,24.0
LastObservation+SequentialSearch,LastObservation,SequentialSearch,24,day_index,20,90,0.5777777777777777,0.5869281045751634,-0.0091503267973857,0.26666666666666666,24.0
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,overall,all,1620,0.5925925925925926,0.5957879448075527,-0.0031953522149601454,0.03641975308641975,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,blanket,97,0.7319587628865979,0.7319587628865979,0.0,0.041237113402061855,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,book,95,0.5473684210526316,0.5473684210526316,0.0,0.05263157894736842,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,bowl,189,0.708994708994709,0.7037037037037037,0.005291005291005235,0.031746031746031744,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,charger,94,1.0,1.0,0.0,0.010638297872340425,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,headphones,97,0.5257731958762887,0.5257731958762887,0.0,0.05154639175257732,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,jacket,94,0.3723404255319149,0.3723404255319149,0.0,0.02127659574468085,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,keys,98,0.32653061224489793,0.32653061224489793,0.0,0.061224489795918366,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,medication_bottle,94,1.0,1.0,0.0,0.010638297872340425,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,mug,191,0.6230366492146597,0.6099476439790575,0.013089005235602191,0.03664921465968586,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,phone,94,0.5106382978723404,0.5106382978723404,0.0,0.0425531914893617,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,plate,94,0.6702127659574468,0.6702127659574468,0.0,0.031914893617021274,3.2777777777777777
"MostFrequentLocation(hl=24h)+FixedSchedule(k=6.0h,n_rot=4)",MostFrequentLocation(hl=24h),"FixedSchedule(k=6.0h,n_rot=4)",24,object_class,remote,96,0.5208333333333334,0.5208333333333334,0.0,0.052083333333333336,3.2777777777777777
