agent,belief,policy,budget_per_day,stratum_type,stratum,n_questions,task_accuracy,belief_accuracy,attention_gap,mean_budget_per_question,mean_budget_per_day
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,9,28,0.35714285714285715,0.7857142857142857,-0.42857142857142855,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,10,28,0.6071428571428571,0.7310924369747899,-0.12394957983193278,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,11,28,0.35714285714285715,0.6995798319327731,-0.3424369747899159,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,12,28,0.5357142857142857,0.7773109243697479,-0.24159663865546221,0.0,0.0
MostFrequentLocation+NeverSense,MostFrequentLocation,NeverSense,2,day_index,13,28,0.35714285714285715,0.6722689075630253,-0.3151260504201681,0.0,0.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,overall,all,308,0.5292207792207793,0.6695951107715814,-0.14037433155080214,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,blanket,2,1.0,1.0,0.0,0.0,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,book,36,0.6111111111111112,0.6111111111111112,0.0,0.05555555555555555,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,bowl,26,0.23076923076923078,0.6153846153846154,-0.38461538461538464,0.15384615384615385,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,headphones,26,0.6538461538461539,0.6538461538461539,0.0,0.07692307692307693,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,jacket,28,0.7142857142857143,0.7142857142857143,0.0,0.03571428571428571,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,keys,18,1.0,1.0,0.0,0.1111111111111111,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,mug,62,0.3387096774193548,0.33064516129032256,0.008064516129032251,0.0967741935483871,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,phone,16,0.6875,0.6875,0.0,0.0,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,plate,24,0.25,0.25,0.0,0.0,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,remote,9,0.2222222222222222,0.2222222222222222,0.0,0.0,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,umbrella,1,1.0,1.0,0.0,0.0,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,wallet,12,1.0,1.0,0.0,0.08333333333333333,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,object_class,water_bottle,48,0.5208333333333334,0.5208333333333334,0.0,0.08333333333333333,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,3,28,0.8571428571428571,0.8067226890756303,0.05042016806722682,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,4,28,0.32142857142857145,0.615546218487395,-0.29411764705882354,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,5,28,0.35714285714285715,0.5294117647058824,-0.1722689075630252,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,6,28,0.39285714285714285,0.6827731092436975,-0.28991596638655465,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,7,28,0.5357142857142857,0.5567226890756303,-0.021008403361344574,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,8,28,0.6785714285714286,0.6932773109243697,-0.014705882352941124,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,9,28,0.5714285714285714,0.7584033613445378,-0.1869747899159664,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,10,28,0.5,0.6785714285714286,-0.1785714285714286,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,11,28,0.42857142857142855,0.6596638655462185,-0.23109243697478993,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,12,28,0.7142857142857143,0.7352941176470589,-0.021008403361344574,0.07142857142857142,2.0
MostFrequentLocation+SequentialSearch,MostFrequentLocation,SequentialSearch,2,day_index,13,28,0.4642857142857143,0.6491596638655462,-0.18487394957983194,0.07142857142857142,2.0
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,overall,all,308,0.5811688311688312,0.7358670741023682,-0.15469824293353696,0.07142857142857142,2.0
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,blanket,2,1.0,1.0,0.0,0.0,2.0
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,book,36,0.6388888888888888,0.6388888888888888,0.0,0.027777777777777776,2.0
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,bowl,26,0.6923076923076923,0.8461538461538461,-0.15384615384615385,0.07692307692307693,2.0
"TimetableLookup(bin=1h,days=all)+FixedSchedule(k=6.0h,n_rot=4)","TimetableLookup(bin=1h,days=all)","FixedSchedule(k=6.0h,n_rot=4)",2,object_class,headphones,26,0.6538461538461539,0.6538461538461539,0.0,0.07692307692307693,2.0
